gloss,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,79,25,-1,1,11,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/14/14783.mp4,0,35530
,325,25,-1,1,12,5,aslu,val,https://www.youtube.com/watch?v=2Q79H7VpOsA,0,35531
minute,186,25,-1,1,0,97,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MI/MINUTE-1606.mp4,0,66128
,101,25,353,237,1,121,northtexas,val,https://www.youtube.com/watch?v=pc0-gVEETVg,0,70302
,87,25,-1,1,2,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/6/6540.mp4,1,36249
,9,25,-1,1,3,25,aslpro,train,http://www.aslpro.com/main/m/minute.swf,0,36250
,199,25,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/minute.mp4,0,36251
,190,25,-1,1,5,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MI/MINUTE-655.mp4,1,66127
,43,25,-1,1,6,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/48589.mp4,1,36242
,103,25,-1,1,7,109,asllex,train,https://youtu.be/2oc_5MNDWVk,0,67896
,227,25,-1,1,8,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/minute.mp4,1,36243
,660,25,-1,1,9,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Minute%2C%20One%20Minute-Nuxwe5rCp10.mp4,1,36244
,150,25,-1,1,10,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468715639.355.mp4,1,36245
,129,25,-1,1,11,20,handspeak,train,https://www.handspeak.com/word/m/minute.mp4,0,36246
,88,25,-1,1,13,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6539.mp4,0,36248
mirror,0,25,1590,1544,0,9,asl5200,val,https://www.youtube.com/watch?v=IxO7unGawfk,0,36259
,54,25,-1,1,1,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/2/2076.mp4,0,36266
,255,25,-1,1,2,5,aslu,train,https://www.youtube.com/watch?v=6HxVLAUSZQk,0,36267
,4,25,-1,1,3,72,aslpro,train,http://www.aslpro.com/main/m/mirror.swf,0,36268
,173,25,-1,1,4,97,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MI/MIRROR-1605.mp4,0,66129
,113,25,-1,1,5,109,asllex,train,https://youtu.be/W9WaxFZEPk8,0,67897
,190,25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/mirror.mp4,0,36269
,51,25,-1,1,7,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/48590.mp4,0,36260
,409,25,-1,1,8,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/mirror.mp4,0,36261
,571,25,-1,1,9,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Mirror-lyBd4wKAmz4.mp4,0,36262
,689,25,-1,1,10,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Mirror--QpsizBJWMw.mp4,0,36263
,136,25,-1,1,11,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468715706.8242.mp4,0,36264
,65,25,-1,1,12,14,handspeak,val,https://www.handspeak.com/word/m/mirror.mp4,0,36265
miss,185,25,-1,1,0,97,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MI/MISS-1603.mp4,0,66131
,178,25,2928,2800,1,121,northtexas,train,https://www.youtube.com/watch?v=lvqGMGFmuV4,0,70113
,139,25,-1,1,2,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468715784.841.mp4,1,36337
,58,25,-1,1,4,14,handspeak,val,https://www.handspeak.com/word/m/miss-fail.mp4,1,36339
,54,25,-1,1,5,14,handspeak,train,https://www.handspeak.com/word/m/miss-feeling.mp4,0,36340
,62,25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14072.mp4,1,36342
,72,25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9353.mp4,0,36343
,359,25,-1,1,9,5,aslu,train,https://www.youtube.com/watch?v=336pi44UdPw,1,36344
,59,25,-1,1,10,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/153628.mp4,1,36335
,1,25,-1,1,14,30,aslpro,train,http://www.aslpro.com/main/m/miss_you.swf,0,36348
,198,25,-1,1,16,12,aslsearch,train,http://www.aslsearch.com/signs/videos/miss3.mp4,1,36350
,188,25,-1,1,17,12,aslsearch,val,http://www.aslsearch.com/signs/videos/miss.mp4,0,36351
,659,25,-1,1,18,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Miss-E0FiuUFM_8M.mp4,1,36336
monkey,0,25,1823,1777,0,9,asl5200,val,https://www.youtube.com/watch?v=IxO7unGawfk,0,36677
,270,25,-1,1,1,67,nabboud,train,https://www.youtube.com/watch?v=8gvNBh-5RzU,0,36684
,33,25,-1,1,2,64,aslu,train,https://www.youtube.com/watch?v=aVHJnszT78M,0,36685
,0,25,-1,1,3,72,aslpro,train,http://www.aslpro.com/main/m/monkey.swf,0,36686
,176,25,-1,1,4,97,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MO/MONKEY-369.mp4,0,66140
,39,25,-1,1,5,109,asllex,train,https://youtu.be/CC8lYNHFlgM,0,67902
,119,25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/chimpanzee.mp4,0,36687
,5,25,-1,1,7,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457034.mp4,0,36678
,182,25,-1,1,8,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/monkey.mp4,0,36679
,424,25,-1,1,9,31,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Monkey-pRzPpSrIc_w.mp4,0,36680
,37,25,-1,1,10,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468716312.5762.mp4,0,36681
,10,25,-1,1,11,20,handspeak,test,https://www.handspeak.com/word/m/monkey.mp4,0,36682
,43,25,-1,1,12,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/14/14675.mp4,0,36683
morning,0,25,2136,2087,0,9,asl5200,val,https://www.youtube.com/watch?v=IxO7unGawfk,0,36856
,159,25,636,516,1,121,northtexas,train,https://www.youtube.com/watch?v=CSj7IScvZnE,0,70278
,215,25,93,1,2,113,lillybauer,train,https://www.youtube.com/watch?v=xdY1qV8lx4g,0,69022
,389,25,-1,1,3,5,aslu,train,https://www.youtube.com/watch?v=iH8N44QMh7c,0,36864
,3,25,-1,1,4,87,aslpro,train,http://www.aslpro.com/main/m/morning.swf,0,36865
,98,25,-1,1,5,109,asllex,train,https://youtu.be/BtlYeYdlUX0,0,67907
,188,25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/morning.mp4,0,36866
,42,25,-1,1,7,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/48602.mp4,0,36857
,231,25,-1,1,8,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/morning.mp4,0,36858
,418,25,-1,1,9,46,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Morning-Oem8EmGkQ0M.mp4,0,36859
,41,25,-1,1,10,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468716608.8519.mp4,0,36860
,29,25,-1,1,11,14,handspeak,test,https://www.handspeak.com/word/m/morning.mp4,0,36861
,70,25,-1,1,13,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/14/14715.mp4,0,36863
motorcycle,0,25,2296,2240,0,9,asl5200,val,https://www.youtube.com/watch?v=IxO7unGawfk,0,36991
,240,25,69,1,1,115,lillybauer,train,https://www.youtube.com/watch?v=Z_ZYNdaukYU,0,69096
,279,25,-1,1,2,5,aslu,train,https://www.youtube.com/watch?v=suzyI59Ryh0,0,36999
,0,25,-1,1,3,72,aslpro,train,http://www.aslpro.com/main/m/motorcycle.swf,0,37000
,47,25,-1,1,4,109,asllex,train,https://youtu.be/wSKjMtnrH7s,0,67909
,153,25,-1,1,5,12,aslsearch,train,http://www.aslsearch.com/signs/videos/motorcycle.mp4,0,37001
,17,25,-1,1,6,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/48603.mp4,0,36992
,200,25,-1,1,7,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/motorcycle.mp4,0,36993
,554,25,-1,1,8,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Motorcycle-0YvI81wx1hI.mp4,0,36994
,497,25,-1,1,9,6,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Motorcycle-LU56SUzihHc.mp4,0,36995
,87,25,-1,1,10,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468716840.5997.mp4,0,36996
,36,25,-1,1,11,86,handspeak,test,https://www.handspeak.com/word/m/motorcycle.mp4,0,36997
,58,25,-1,1,12,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8971.mp4,0,36998
necklace,0,25,506,457,0,9,asl5200,val,https://www.youtube.com/watch?v=1_jXxjd0lKE,0,37849
,384,25,-1,1,1,38,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/necklace-2.mp4,0,37851
,426,25,-1,1,2,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/necklace.mp4,1,37852
,562,25,-1,1,3,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Jewelry%202-1QExxwdFd8s.mp4,0,37853
,752,25,-1,1,4,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Necklace%20copy-hE1SHCoZwfw.mp4,1,37854
,629,25,-1,1,5,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Necklace-SlA5dLXOizo.mp4,0,37855
,39,25,-1,1,7,20,handspeak,train,https://www.handspeak.com/word/n/necklace2.mp4,0,37857
,162,25,-1,1,9,97,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/NE/NECKLACE-1579.mp4,0,66162
,100,25,-1,1,10,109,asllex,train,https://youtu.be/jtvzlwzOhl4,0,67924
,46,25,-1,1,11,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/2/2136.mp4,1,37859
,16,25,-1,1,15,72,aslpro,train,http://www.aslpro.com/main/n/necklace.swf,1,37863
,186,25,-1,1,16,12,aslsearch,train,http://www.aslsearch.com/signs/videos/necklace.mp4,1,37864
,68,25,-1,1,17,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/93972.mp4,0,37850
never,0,25,940,898,0,9,asl5200,val,https://www.youtube.com/watch?v=1_jXxjd0lKE,0,38081
,122,25,4788,4709,1,121,northtexas,train,https://www.youtube.com/watch?v=sErq0TJMKEo,0,70038
,0,25,-1,1,2,25,aslpro,train,http://www.aslpro.com/main/n/never.swf,0,38091
,206,25,-1,1,3,12,aslsearch,train,http://www.aslsearch.com/signs/videos/never.mp4,0,38092
,191,25,-1,1,4,97,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/NE/NEVER-1575.mp4,0,66166
,46,25,-1,1,5,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/48813.mp4,0,38084
,123,25,-1,1,6,109,asllex,train,https://youtu.be/SSDg9Y4a-ec,0,67927
,217,25,-1,1,7,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/never.mp4,0,38085
,710,25,-1,1,8,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Never-cTDaclFdVZs.mp4,0,38086
,129,25,-1,1,9,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468718677.1119.mp4,0,38087
,108,25,-1,1,10,20,handspeak,train,https://www.handspeak.com/word/n/never.mp4,0,38088
,70,25,-1,1,11,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/8/8676.mp4,0,38089
,316,25,-1,1,12,5,aslu,val,https://www.youtube.com/watch?v=ew7FIPLu5SE,0,38090
newspaper,0,25,1080,1031,0,9,asl5200,val,https://www.youtube.com/watch?v=1_jXxjd0lKE,0,38176
,230,25,98,1,1,113,lillybauer,train,https://www.youtube.com/watch?v=Hs8nTnDLF_Y,0,68532
,128,25,5093,4988,2,121,northtexas,train,https://www.youtube.com/watch?v=pc0-gVEETVg,0,70324
,210,25,-1,1,3,12,aslsearch,train,http://www.aslsearch.com/signs/videos/newspaper.mp4,0,38186
,38,25,-1,1,4,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/48815.mp4,0,38178
,90,25,-1,1,5,109,asllex,train,https://youtu.be/OdJuIwj6iYY,0,67931
,138,25,-1,1,6,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468718854.2103.mp4,0,38179
,41,25,-1,1,7,14,handspeak,train,https://www.handspeak.com/word/n/newspaper.mp4,0,38180
,74,25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8898.mp4,0,38181
,236,25,-1,1,9,5,aslu,test,https://www.youtube.com/watch?v=8a0x0EOO9Fg,0,38182
,308,25,-1,1,10,5,aslu,train,https://www.youtube.com/watch?v=__bh7QCaDsw,0,38183
,308,25,-1,1,11,5,aslu,test,https://www.youtube.com/watch?v=Or8gNPdOsr4,0,38184
,28,25,-1,1,12,72,aslpro,val,http://www.aslpro.com/main/n/newspaper.swf,0,38185
night,0,25,1317,1271,0,9,asl5200,val,https://www.youtube.com/watch?v=1_jXxjd0lKE,0,38329
,149,25,472,354,1,121,northtexas,train,https://www.youtube.com/watch?v=CSj7IScvZnE,0,70277
,220,25,78,1,2,113,lillybauer,train,https://www.youtube.com/watch?v=MUVYTxET4Do,0,68716
,338,25,-1,1,3,5,aslu,train,https://www.youtube.com/watch?v=jNiRlzvjd5U,0,38343
,16,25,-1,1,4,87,aslpro,train,http://www.aslpro.com/main/n/night.swf,0,38344
,250,25,-1,1,5,41,aslsearch,train,http://www.aslsearch.com/signs/videos/night.mp4,0,38345
,45,25,-1,1,7,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/48821.mp4,0,38336
,98,25,-1,1,8,109,asllex,train,https://youtu.be/p3FTqco1h1U,0,67932
,449,25,-1,1,9,46,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Night-sXPC0bQ0y2g.mp4,0,38337
,124,25,-1,1,10,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468719112.7545.mp4,0,38338
,63,25,-1,1,11,20,handspeak,train,https://www.handspeak.com/word/n/night.mp4,0,38339
,73,25,-1,1,13,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/7/7109.mp4,0,38341
,171,25,-1,1,14,5,aslu,val,https://www.youtube.com/watch?v=jNiRlzvjd5U,0,38342
onion,0,25,887,818,0,9,asl5200,val,https://www.youtube.com/watch?v=K1VPkuTMpP0,0,39846
,59,25,-1,1,1,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8081.mp4,0,39853
,64,25,-1,1,2,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8082.mp4,0,39854
,238,25,-1,1,3,5,aslu,train,https://www.youtube.com/watch?v=Ijbgu7nxdAc,0,39855
,58,25,-1,1,4,109,asllex,train,https://youtu.be/jhEkf11iUI4,0,67946
,0,25,-1,1,5,87,aslpro,train,http://www.aslpro.com/main/o/onion.swf,0,39856
,158,25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/onion.mp4,0,39857
,21,25,-1,1,7,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/91532.mp4,0,39847
,389,25,-1,1,8,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/onion.mp4,0,39848
,491,25,-1,1,9,45,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Onion-N7uylRlFIWc.mp4,0,39849
,482,25,-1,1,10,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Onion.mp4,0,39850
,56,25,-1,1,11,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468721992.3631.mp4,0,39851
,6,25,-1,1,12,20,handspeak,val,https://www.handspeak.com/word/o/onion.mp4,0,39852
people,0,25,1330,1254,0,9,asl5200,val,https://www.youtube.com/watch?v=zHd4YEFzpwE,0,41920
,338,25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/people.mp4,0,69426
,290,25,77,1,2,115,lillybauer,train,https://www.youtube.com/watch?v=az3w7F11lJs,0,68346
,129,25,5856,5679,3,121,northtexas,train,https://www.youtube.com/watch?v=VwejDy96MzM,0,70144
,23,25,-1,1,4,87,aslpro,train,http://www.aslpro.com/main/p/people.swf,0,41930
,197,25,-1,1,5,12,aslsearch,train,http://www.aslsearch.com/signs/videos/people.mp4,0,41931
,20,25,-1,1,6,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/49185.mp4,0,41922
,98,25,-1,1,7,109,asllex,train,https://youtu.be/sh_YuONgpFo,0,67974
,707,25,-1,1,8,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20People-fgoK5-CEOzU.mp4,0,41923
,118,25,-1,1,9,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1525610734.9912.mp4,0,41924
,94,25,-1,1,11,14,handspeak,train,https://www.handspeak.com/word/p/people.mp4,0,41926
,70,25,-1,1,12,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/6/6404.mp4,0,41927
,284,25,-1,1,14,5,aslu,val,https://www.youtube.com/watch?v=G_g11mm-iRY,0,41929
pepper,0,25,1383,1331,0,9,asl5200,val,https://www.youtube.com/watch?v=zHd4YEFzpwE,0,41937
,47,25,2869,2756,1,121,northtexas,train,https://www.youtube.com/watch?v=jDCw7stJaM4,0,70068
,415,25,-1,1,2,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pepper%2C%20Shake-5j8GlxSR9aA.mp4,0,41942
,44,25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468724909.6782.mp4,0,41943
,39,25,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/p/pepper-black.mp4,0,41944
,88,25,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8000.mp4,0,41945
,64,25,-1,1,7,109,asllex,train,https://youtu.be/HPvP8fUWwks,0,67975
,234,25,-1,1,8,5,aslu,train,https://www.youtube.com/watch?v=UYVDfe4FgUQ,0,41947
,0,25,-1,1,9,30,aslpro,train,http://www.aslpro.com/main/p/pepper.swf,0,41948
,31,25,-1,1,12,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/91562.mp4,0,41938
,377,25,-1,1,13,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/pepper.mp4,0,41939
,463,25,-1,1,14,45,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pepper%2C%20Shake%202-IsbF6PZcOsU.mp4,0,41940
,255,25,-1,1,15,45,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pepper%2C%20Shake%203-RblFCcMkvmQ.mp4,0,41941
phone,0,25,1876,1844,0,9,asl5200,val,https://www.youtube.com/watch?v=zHd4YEFzpwE,0,42419
,41,25,57,1,1,113,lillybauer,train,https://www.youtube.com/watch?v=mOS-N9FH98A,0,68704
,122,25,-1,1,2,109,valencia-asl,train,https://www.youtube.com/watch?v=WgwZiQTmuf4,0,68130
,352,25,-1,1,4,65,nabboud,train,https://www.youtube.com/watch?v=OxPU1Gq4UcY,0,42431
,20,25,-1,1,6,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457751.mp4,0,42423
,17,25,-1,1,7,87,aslpro,train,http://www.aslpro.com/main/p/phone.swf,0,42433
,170,25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/phone.mp4,0,42434
,43,25,-1,1,9,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457752.mp4,0,42424
,80,25,-1,1,10,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468725580.1235.mp4,0,42425
,118,25,-1,1,11,20,handspeak,test,https://www.handspeak.com/word/p/phone.mp4,0,42426
,108,25,-1,1,12,14,handspeak,train,https://www.handspeak.com/word/p/phone-you.mp4,0,42427
,58,25,-1,1,13,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/7/7254.mp4,0,42428
,328,25,-1,1,14,5,aslu,val,https://www.youtube.com/watch?v=fgg7qxjYh_0,0,42429
picture,0,25,2203,2137,0,9,asl5200,val,https://www.youtube.com/watch?v=zHd4YEFzpwE,0,42649
,117,25,-1,1,1,109,valencia-asl,train,https://www.youtube.com/watch?v=jvCWeEKo3DY,0,68131
,1,25,-1,1,2,30,aslpro,train,http://www.aslpro.com/main/p/picture.swf,0,42659
,184,25,-1,1,3,12,aslsearch,train,http://www.aslsearch.com/signs/videos/image.mp4,0,42660
,45,25,-1,1,4,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/63560.mp4,0,42651
,102,25,-1,1,5,109,asllex,train,https://youtu.be/JV4n-xMHv8k,0,67982
,393,25,-1,1,6,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/picture.mp4,0,42652
,739,25,-1,1,7,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Image%2C%20Picture-qmGvlGKLGeI.mp4,0,42653
,102,25,-1,1,8,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468726080.6503.mp4,0,42654
,14,25,-1,1,9,14,handspeak,test,https://www.handspeak.com/word/p/picture.mp4,0,42655
,73,25,-1,1,10,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5976.mp4,0,42656
,328,25,-1,1,11,5,aslu,test,https://www.youtube.com/watch?v=8_eI8t4exD8,0,42657
,318,25,-1,1,12,5,aslu,val,https://www.youtube.com/watch?v=Mu4in1jLNZA,0,42658
plus,0,25,3105,3063,0,9,asl5200,val,https://www.youtube.com/watch?v=zHd4YEFzpwE,0,43335
,318,25,-1,1,1,109,valencia-asl,train,https://www.youtube.com/watch?v=FpSHDm4HUZg,0,68134
,356,25,-1,1,2,5,aslu,train,https://www.youtube.com/watch?v=15Kyw3b2f70,0,43346
,239,25,-1,1,3,5,aslu,train,https://www.youtube.com/watch?v=bXlKUuPtm0s,0,43347
,0,25,-1,1,4,25,aslpro,train,http://www.aslpro.com/main/p/plus.swf,0,43348
,198,25,-1,1,5,101,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PL/PLUS-909.mp4,0,66303
,58,25,-1,1,6,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/116333.mp4,0,43339
,239,25,-1,1,7,41,aslsearch,train,http://www.aslsearch.com/signs/videos/add2.mp4,0,43349
,633,25,-1,1,8,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Plus-bfY_3UCUOxE.mp4,0,43340
,668,25,-1,1,9,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pro-ckIRGIIvnjo.mp4,0,43341
,120,25,-1,1,10,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1499870520.9537.mp4,0,43342
,88,25,-1,1,11,14,handspeak,test,https://www.handspeak.com/word/p/plus.mp4,0,43343
,73,25,-1,1,13,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6474.mp4,0,43345
